DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
28.17:10:04,1240,0.0,1.5313,0.0,33500,15655,7055,8600,1.4412,0.0,30701,28880,34.438,91.892,82.852,41289,42911,25266,590,0,0,19650,0.0
28.17:10:14,1250,0.0,1.5313,0.0,33120,15785,7166,8619,1.4412,0.0,30630,28861,34.438,91.894,82.852,41312,42911,25159,598,0,0,19650,0.0
28.17:10:24,1260,0.0,1.5326,0.0,33501,15705,7117,8588,1.4412,0.0,30708,28903,34.438,91.894,82.852,41323,42903,25315,558,0,0,19650,0.0
28.17:10:34,1270,0.0,1.5333,0.0,33582,15715,7052,8663,1.4399,0.0,30663,28875,34.438,91.894,82.853,41324,42895,25198,667,0,0,19650,0.0
28.17:10:44,1280,0.0,1.5319,0.0,27779,15677,7158,8519,1.4412,0.0,30672,28828,34.438,91.895,82.852,41306,42903,25214,586,0,0,19650,0.0
28.17:10:54,1290,0.0,1.5333,0.0,33289,15689,7106,8583,1.4399,0.0,30659,28870,34.438,91.894,82.852,41319,42918,25210,593,0,0,19650,0.0
28.17:11:05,1300,0.0,1.534,0.0,33702,15672,7053,8619,1.4399,0.0,30689,28875,34.469,91.891,82.852,41330,42911,25211,629,0,0,19650,0.0
28.17:11:15,1310,0.0,1.5333,0.0,33342,15693,7105,8588,1.4412,0.0,30611,28856,34.438,91.894,82.852,41307,42910,25217,638,0,0,19650,0.0
28.17:11:25,1320,0.0,1.5306,0.0,33484,15771,7092,8679,1.4399,0.0,30673,28866,34.438,91.889,82.852,41324,42918,25268,639,0,0,19650,0.0
28.17:11:35,1330,0.0,1.5333,0.0,27013,15665,7096,8569,1.4399,0.0,30621,28885,34.469,91.886,82.852,41313,42910,25121,581,0,0,19650,0.0
28.17:11:45,1340,0.0,1.5319,0.0,33405,15700,7077,8623,1.4412,0.0,30663,28895,34.469,91.889,82.852,41300,42910,25211,628,0,0,19650,0.0
28.17:11:55,1350,0.0,1.5326,0.0,33366,15741,7045,8696,1.4399,0.0,30612,28905,34.438,91.891,82.852,41306,42910,25221,621,0,0,19650,0.0
28.17:12:05,1360,0.0,1.5326,0.0,33579,15781,7095,8686,1.4399,0.0,30620,28877,34.469,91.889,82.852,41316,42902,25141,587,0,0,19650,0.0
28.17:12:15,1370,0.0,1.5326,0.0,33527,15612,7018,8594,1.4412,0.0,30664,28870,34.438,91.887,82.852,41296,42917,25223,629,0,0,19650,0.0
28.17:12:25,1380,0.0,1.5299,0.0,33318,15758,7061,8697,1.4399,0.0,30654,28863,34.438,91.89,82.852,41324,42909,25271,623,0,0,19650,0.0
28.17:12:35,1390,0.0,1.5333,0.0,27655,15719,7099,8620,1.4399,0.0,30716,28876,34.469,91.889,82.852,41346,42901,25288,626,0,0,19650,0.0
28.17:12:45,1400,0.0,1.5306,0.0,33432,15700,7086,8614,1.4412,0.0,30640,28843,34.438,91.889,82.852,41285,42909,25191,580,0,0,19650,0.0
28.17:12:55,1410,0.0,1.5319,0.0,35625,15638,7166,8472,1.4399,0.0,30627,28878,34.438,91.893,82.852,41317,42909,25180,618,0,0,19650,0.0
28.17:13:05,1420,0.0,1.5319,0.0,27715,15692,6991,8701,1.4412,0.0,30636,28873,34.469,91.885,82.852,41296,42908,25214,625,0,0,19650,0.0
28.17:13:15,1430,0.0,1.5313,0.0,33238,15736,7098,8638,1.4412,0.0,30671,28859,34.438,91.888,82.852,41303,42916,25211,643,0,0,19650,0.0
28.17:13:25,1440,0.0,1.5306,0.0,33510,15694,7076,8618,1.4412,0.0,30674,28848,34.438,91.892,82.852,41301,42908,25189,598,0,0,19650,0.0
28.17:13:35,1450,0.0,1.5333,0.0,33221,15682,7042,8640,1.4412,0.0,30649,28891,34.438,91.89,82.852,41281,42908,25261,577,0,0,19650,0.0
28.17:13:45,1460,0.0,1.5319,0.0,33253,15619,7074,8545,1.4399,0.0,30484,28843,34.469,91.894,82.852,41292,42908,25038,573,0,0,19650,0.0
28.17:13:55,1470,0.0,1.5326,0.0,27264,15667,7043,8624,1.4399,0.0,30614,28862,34.438,91.892,82.852,41311,42908,25167,600,0,0,19650,0.0
28.17:14:06,1480,0.0,1.5333,0.0,33282,15666,7003,8663,1.4412,0.0,30693,28872,34.438,91.893,82.852,41317,42908,25317,570,0,0,19650,0.0
